kind,date,mode_price
ほうれんそう,20220527,102.471886
ほうれんそう,20220528,102.53912
ほうれんそう,20220530,105.992134
ほうれんそう,20220531,105.84525
ねぎ,20220502,1680.6393
ねぎ,20220506,1690.143
ねぎ,20220507,1678.2803
ねぎ,20220509,1675.7227
ねぎ,20220510,1669.0299
ねぎ,20220512,1663.6323
ねぎ,20220513,1660.6886
ねぎ,20220514,1659.0049
ねぎ,20220516,1652.8119
ねぎ,20220517,1650.1276
ねぎ,20220519,1649.0067
ねぎ,20220520,1639.4204
ねぎ,20220521,1642.6986
ねぎ,20220523,1643.2701
ねぎ,20220524,1641.6709
ねぎ,20220526,1653.0319
ねぎ,20220527,1649.8473
ねぎ,20220528,1651.14
ねぎ,20220530,1654.326
ねぎ,20220531,1650.5199
きゅうり,20220502,1652.8251
きゅうり,20220506,1659.5775
きゅうり,20220507,1674.8949
きゅうり,20220509,1673.5118
きゅうり,20220510,1673.3026
きゅうり,20220512,1671.311
きゅうり,20220513,1674.0355
きゅうり,20220514,1675.0586
きゅうり,20220516,1680.8019
きゅうり,20220517,1683.1738
きゅうり,20220519,1694.8506
きゅうり,20220520,1695.5961
きゅうり,20220521,1700.6967
きゅうり,20220523,1707.4912
きゅうり,20220524,1729.0009
きゅうり,20220526,1740.3444
きゅうり,20220527,1747.935
きゅうり,20220528,1746.8414
きゅうり,20220530,1742.952
きゅうり,20220531,1741.8887
トマト,20220502,1314.1266
トマト,20220506,1307.4875
トマト,20220507,1307.6544
トマト,20220509,1304.9253
トマト,20220510,1304.9253
トマト,20220512,1302.2958
トマト,20220513,1302.2958
トマト,20220514,1302.2958
トマト,20220516,1304.0131
トマト,20220517,1303.5022
トマト,20220519,1305.2258
トマト,20220520,1305.7693
トマト,20220521,1305.7693
トマト,20220523,1305.9746
トマト,20220524,1306.3167
トマト,20220526,1306.7881
トマト,20220527,1304.872
トマト,20220528,1305.7405
トマト,20220530,1303.944
トマト,20220531,1302.3236
ピーマン,20220502,76.36313
ピーマン,20220506,76.522095
ピーマン,20220507,76.522095
ピーマン,20220509,76.2903
ピーマン,20220510,76.22128
ピーマン,20220512,76.09172
ピーマン,20220513,76.09126
ピーマン,20220514,76.09126
ピーマン,20220516,75.96895
ピーマン,20220517,75.728546
ピーマン,20220519,76.20302
ピーマン,20220520,76.17594
ピーマン,20220521,76.40445
ピーマン,20220523,76.3262
ピーマン,20220524,76.25636
ピーマン,20220526,76.25636
ピーマン,20220527,76.11417
ピーマン,20220528,76.11417
ピーマン,20220530,76.930885
ピーマン,20220531,76.930885
じゃがいも,20220502,2627.5925
じゃがいも,20220506,2623.23
じゃがいも,20220507,2625.643
じゃがいも,20220509,2627.7144
じゃがいも,20220510,2626.7378
じゃがいも,20220512,2625.9832
じゃがいも,20220513,2618.4602
じゃがいも,20220514,2625.0403
じゃがいも,20220516,2628.9255
じゃがいも,20220517,2635.9941
じゃがいも,20220519,2634.7827
じゃがいも,20220520,2623.0474
じゃがいも,20220521,2633.5251
じゃがいも,20220523,2634.7559
じゃがいも,20220524,2642.2378
じゃがいも,20220526,2637.6296
じゃがいも,20220527,2635.361
じゃがいも,20220528,2631.866
じゃがいも,20220530,2556.073
じゃがいも,20220531,2556.073
なましいたけ,20220502,125.5417
なましいたけ,20220506,125.649826
なましいたけ,20220507,125.649826
なましいたけ,20220509,125.68092
なましいたけ,20220510,125.68092
なましいたけ,20220512,125.64811
なましいたけ,20220513,125.703285
なましいたけ,20220514,125.703285
なましいたけ,20220516,125.75549
なましいたけ,20220517,125.75549
なましいたけ,20220519,125.82454
なましいたけ,20220520,125.87004
なましいたけ,20220521,125.87004
なましいたけ,20220523,126.028946
なましいたけ,20220524,126.0542
なましいたけ,20220526,126.998886
なましいたけ,20220527,127.98279
なましいたけ,20220528,129.79095
なましいたけ,20220530,129.3587
なましいたけ,20220531,129.39096
セルリー,20220502,2402.572
セルリー,20220506,2389.2258
セルリー,20220507,2384.9258
セルリー,20220509,2385.7827
セルリー,20220510,2383.1743
セルリー,20220512,2383.1743
セルリー,20220513,2383.1743
セルリー,20220514,2383.1743
セルリー,20220516,2385.3682
セルリー,20220517,2383.5789
セルリー,20220519,2399.5073
セルリー,20220520,2388.7112
セルリー,20220521,2388.746
セルリー,20220523,2388.6685
セルリー,20220524,2385.8164
セルリー,20220526,2385.2334
セルリー,20220527,2398.4336
セルリー,20220528,2397.4849
セルリー,20220530,2412.9905
セルリー,20220531,2412.0034
そらまめ,20220502,2433.0364
そらまめ,20220506,2440.482
そらまめ,20220507,2422.2175
そらまめ,20220509,2415.4512
そらまめ,20220510,2401.551
そらまめ,20220512,2349.49
そらまめ,20220513,2358.4702
そらまめ,20220514,2360.2036
そらまめ,20220516,2219.8455
そらまめ,20220517,2128.1978
そらまめ,20220519,2113.7063
そらまめ,20220520,2071.2678
そらまめ,20220521,2071.009
そらまめ,20220523,2090.525
そらまめ,20220524,2090.8633
そらまめ,20220526,2097.0996
そらまめ,20220527,2097.6992
そらまめ,20220528,2106.8313
そらまめ,20220530,2173.4153
そらまめ,20220531,2171.5188
ミニトマト,20220502,141.26736
ミニトマト,20220506,141.20717
ミニトマト,20220507,140.92706
ミニトマト,20220509,141.33092
ミニトマト,20220510,141.27177
ミニトマト,20220512,141.32797
ミニトマト,20220513,141.32797
ミニトマト,20220514,142.54024
ミニトマト,20220516,142.48503
ミニトマト,20220517,142.28867
ミニトマト,20220519,142.97743
ミニトマト,20220520,143.22864
ミニトマト,20220521,143.6859
ミニトマト,20220523,143.81706
ミニトマト,20220524,143.3802
ミニトマト,20220526,143.84583
ミニトマト,20220527,145.15907
ミニトマト,20220528,144.93716
ミニトマト,20220530,144.62505
ミニトマト,20220531,144.1752
