kind,date,mode_price
はくさい,20220519,998.9558835857133
はくさい,20220520,998.9558835857133
はくさい,20220521,998.9558835857133
はくさい,20220523,1029.0901806472814
はくさい,20220524,1029.0901806472814
はくさい,20220526,1029.0901806472814
はくさい,20220527,1029.0901806472814
はくさい,20220528,1029.0901806472814
はくさい,20220530,1029.0901806472814
はくさい,20220531,1029.0901806472814
こまつな,20220502,95.10154288133452
こまつな,20220506,95.10154288133452
こまつな,20220507,95.10154288133452
こまつな,20220509,95.10154288133452
こまつな,20220510,95.51966084885291
こまつな,20220512,95.51966084885291
こまつな,20220513,95.51966084885291
こまつな,20220514,95.51966084885291
こまつな,20220516,95.51966084885291
こまつな,20220517,95.51966084885291
こまつな,20220519,94.9411229681863
こまつな,20220520,94.9411229681863
こまつな,20220521,94.9411229681863
こまつな,20220523,94.9411229681863
こまつな,20220524,94.59920343027613
こまつな,20220526,94.09413662497303
こまつな,20220527,94.09413662497303
こまつな,20220528,94.09413662497303
こまつな,20220530,92.96063136325645
こまつな,20220531,92.96063136325645
ほうれんそう,20220502,76.55677341696538
ほうれんそう,20220506,76.42472973174166
ほうれんそう,20220507,76.32492132528773
ほうれんそう,20220509,76.32492132528773
ほうれんそう,20220510,76.32492132528773
ほうれんそう,20220512,77.30335198566098
ほうれんそう,20220513,77.7645448946398
ほうれんそう,20220514,77.7645448946398
ほうれんそう,20220516,81.14292658250513
ほうれんそう,20220517,81.34277564261308
ほうれんそう,20220519,81.34277564261308
ほうれんそう,20220520,81.34277564261308
ほうれんそう,20220521,81.34277564261308
ほうれんそう,20220523,81.36723949074222
ほうれんそう,20220524,80.35000893490083
ほうれんそう,20220526,79.1625549498907
ほうれんそう,20220527,79.1625549498907
ほうれんそう,20220528,79.1625549498907
ほうれんそう,20220530,78.92798484548234
ほうれんそう,20220531,78.92798484548234
ねぎ,20220502,1629.6146794722554
ねぎ,20220506,1633.583871393581
ねぎ,20220507,1633.583871393581
ねぎ,20220509,1633.583871393581
ねぎ,20220510,1633.583871393581
ねぎ,20220512,1633.1138300211826
ねぎ,20220513,1633.1138300211826
ねぎ,20220514,1632.371419942024
ねぎ,20220516,1629.9466176074557
ねぎ,20220517,1629.9466176074557
ねぎ,20220519,1624.3846418274622
ねぎ,20220520,1624.3846418274622
ねぎ,20220521,1620.4095069828825
ねぎ,20220523,1597.9879394935315
ねぎ,20220524,1597.9879394935315
ねぎ,20220526,1597.9879394935315
ねぎ,20220527,1597.9879394935315
ねぎ,20220528,1597.9879394935315
ねぎ,20220530,1642.0177889449822
ねぎ,20220531,1616.4862806678102
きゅうり,20220502,1210.027129131171
きゅうり,20220506,1200.9033055137056
きゅうり,20220507,1187.0415322609276
きゅうり,20220509,1187.0415322609276
きゅうり,20220510,1187.0415322609276
きゅうり,20220512,1187.0415322609276
きゅうり,20220513,1187.0415322609276
きゅうり,20220514,1186.6964190061415
きゅうり,20220516,1186.6964190061415
きゅうり,20220517,1187.6978328170428
きゅうり,20220519,1187.6978328170428
きゅうり,20220520,1187.6978328170428
きゅうり,20220521,1187.6978328170428
きゅうり,20220523,1187.6978328170428
きゅうり,20220524,1187.6978328170428
きゅうり,20220526,1187.6978328170428
きゅうり,20220527,1187.6978328170428
きゅうり,20220528,1187.6978328170428
きゅうり,20220530,1187.6978328170428
きゅうり,20220531,1194.096005300759
トマト,20220502,1114.2701997084027
トマト,20220506,1093.8077888033717
トマト,20220507,1091.857771503821
トマト,20220509,1068.8566075330202
トマト,20220510,1060.499058740717
トマト,20220512,1037.9334587076285
トマト,20220513,1019.9047044988405
トマト,20220514,1013.4459696727708
トマト,20220516,1013.4459696727708
トマト,20220517,1013.4459696727708
トマト,20220519,1013.4459696727708
トマト,20220520,1013.4459696727708
トマト,20220521,1013.4459696727708
トマト,20220523,1008.4382117910569
トマト,20220524,1007.1878539944031
トマト,20220526,1004.0927219288593
トマト,20220527,1002.4245161254872
トマト,20220528,1002.4245161254872
トマト,20220530,1001.3081391729678
トマト,20220531,1001.3081391729678
ピーマン,20220502,75.36400112802725
ピーマン,20220506,75.36400112802725
ピーマン,20220507,75.36400112802725
ピーマン,20220509,74.56310959572819
ピーマン,20220510,74.33398634756462
ピーマン,20220512,72.67190046901052
ピーマン,20220513,72.02517576188316
ピーマン,20220514,71.40914141409058
ピーマン,20220516,70.77510458149808
ピーマン,20220517,69.91571213200216
ピーマン,20220519,69.00302844505953
ピーマン,20220520,69.00302844505953
ピーマン,20220521,68.87964525718374
ピーマン,20220523,67.95162987922885
ピーマン,20220524,67.95162987922885
ピーマン,20220526,67.8450319402541
ピーマン,20220527,67.8450319402541
ピーマン,20220528,67.8450319402541
ピーマン,20220530,66.9162050850035
ピーマン,20220531,66.74516582562643
じゃがいも,20220502,3814.431158578157
じゃがいも,20220506,3814.431158578157
じゃがいも,20220507,3815.0325907616034
じゃがいも,20220509,3815.0325907616034
じゃがいも,20220510,3815.0325907616034
じゃがいも,20220512,3815.0325907616034
じゃがいも,20220513,3815.0325907616034
じゃがいも,20220514,3815.0325907616034
じゃがいも,20220516,3815.0325907616034
じゃがいも,20220517,3815.0325907616034
じゃがいも,20220519,3814.2624516125875
じゃがいも,20220520,3814.2624516125875
じゃがいも,20220521,3814.2624516125875
じゃがいも,20220523,3814.2624516125875
じゃがいも,20220524,3814.2624516125875
じゃがいも,20220526,3813.4628074557095
じゃがいも,20220527,3812.61966247119
じゃがいも,20220528,3812.61966247119
じゃがいも,20220530,3812.61966247119
じゃがいも,20220531,3812.61966247119
なましいたけ,20220502,96.50501999506479
なましいたけ,20220506,96.56546786218584
なましいたけ,20220507,96.55974182931575
なましいたけ,20220509,96.55894809445113
なましいたけ,20220510,96.55655094004027
なましいたけ,20220512,96.32778631785659
なましいたけ,20220513,96.32778631785659
なましいたけ,20220514,96.32778631785659
なましいたけ,20220516,96.32778631785659
なましいたけ,20220517,96.32778631785659
なましいたけ,20220519,96.32778631785659
なましいたけ,20220520,96.23315650331966
なましいたけ,20220521,96.23315650331966
なましいたけ,20220523,96.23315650331966
なましいたけ,20220524,96.23315650331966
なましいたけ,20220526,96.23315650331966
なましいたけ,20220527,96.23315650331966
なましいたけ,20220528,96.23315650331966
なましいたけ,20220530,95.83813311023755
なましいたけ,20220531,95.83813311023755
セルリー,20220502,2811.367387875811
セルリー,20220506,2812.3663854070946
セルリー,20220507,2812.3663854070946
セルリー,20220509,2812.3663854070946
セルリー,20220510,2812.3663854070946
セルリー,20220512,2808.493097359073
セルリー,20220513,2808.493097359073
セルリー,20220514,2808.493097359073
セルリー,20220516,2808.493097359073
セルリー,20220517,2747.4920368066064
セルリー,20220519,2698.7727360174435
セルリー,20220520,2666.0552802378443
セルリー,20220521,2666.0552802378443
セルリー,20220523,2665.300131184236
セルリー,20220524,2666.058626884279
セルリー,20220526,2723.208382340569
セルリー,20220527,2723.604019528753
セルリー,20220528,2723.604019528753
セルリー,20220530,2728.032222758859
セルリー,20220531,2730.5575655598736
そらまめ,20220502,2728.50729809015
そらまめ,20220506,2695.7192328097085
そらまめ,20220507,2692.532258208615
そらまめ,20220509,2552.6207035732646
そらまめ,20220510,2448.761351294785
そらまめ,20220512,2366.1655155090716
そらまめ,20220513,2370.319798244098
そらまめ,20220514,2371.001789916358
そらまめ,20220516,2319.154265119626
そらまめ,20220517,2292.611476361191
そらまめ,20220519,2204.702223640688
そらまめ,20220520,2139.443749227584
そらまめ,20220521,1953.3191765207296
そらまめ,20220523,1958.4502633937734
そらまめ,20220524,2014.7564570138682
そらまめ,20220526,2110.570830951698
そらまめ,20220527,2110.570830951698
そらまめ,20220528,2110.570830951698
そらまめ,20220530,2117.1589328334176
そらまめ,20220531,2100.879439401873
ミニトマト,20220502,103.88629282177457
ミニトマト,20220506,103.88629282177457
ミニトマト,20220507,103.88629282177457
ミニトマト,20220509,103.88629282177457
ミニトマト,20220510,103.88629282177457
ミニトマト,20220512,105.00091737076693
ミニトマト,20220513,103.73456306683552
ミニトマト,20220514,103.73456306683552
ミニトマト,20220516,101.92341022232587
ミニトマト,20220517,101.92341022232587
ミニトマト,20220519,101.92341022232587
ミニトマト,20220520,101.74524468373156
ミニトマト,20220521,101.74524468373156
ミニトマト,20220523,101.74524468373156
ミニトマト,20220524,101.44839848241949
ミニトマト,20220526,101.44839848241949
ミニトマト,20220527,101.44839848241949
ミニトマト,20220528,99.85732948769777
ミニトマト,20220530,100.08504295197532
ミニトマト,20220531,101.05622880687847
