kind,date,mode_price
レタス,20220521,1359.9540138275065
レタス,20220523,1366.320913610448
レタス,20220524,1372.5542931713742
レタス,20220526,1372.1664625433307
レタス,20220527,1372.1664625433307
レタス,20220528,1372.1664625433307
レタス,20220530,1373.981620055196
レタス,20220531,1373.981620055196
はくさい,20220502,1064.2369573140766
はくさい,20220506,1063.7968285257361
はくさい,20220507,1063.653369758524
はくさい,20220509,1063.5185677037687
はくさい,20220510,1058.9818675347028
はくさい,20220512,1058.9818675347028
はくさい,20220513,1058.9818675347028
はくさい,20220514,1058.0714977870034
はくさい,20220516,1056.7821449234484
はくさい,20220517,1056.7821449234484
はくさい,20220519,1057.696242515277
はくさい,20220520,1058.2822298983792
はくさい,20220521,1061.3599651816116
はくさい,20220523,1065.3623286702712
はくさい,20220524,1065.3623286702712
はくさい,20220526,1066.828438580465
はくさい,20220527,1066.828438580465
はくさい,20220528,1063.3662642693985
はくさい,20220530,1063.3662642693985
はくさい,20220531,1063.3662642693985
こまつな,20220502,107.21578531444295
こまつな,20220506,106.55482769062851
こまつな,20220507,106.71644743208644
こまつな,20220509,107.07786550780948
こまつな,20220510,107.07228150161991
こまつな,20220512,107.35408451996673
こまつな,20220513,107.35408451996673
こまつな,20220514,107.28739523087954
こまつな,20220516,107.01141096750182
こまつな,20220517,107.05958559984511
こまつな,20220519,106.93706525750665
こまつな,20220520,106.58514320515965
こまつな,20220521,106.535248232306
こまつな,20220523,106.36290749111986
こまつな,20220524,106.37573550382506
こまつな,20220526,105.7470605063304
こまつな,20220527,105.76827077285073
こまつな,20220528,105.76827077285073
こまつな,20220530,105.82488550725816
こまつな,20220531,105.82488550725816
ほうれんそう,20220502,90.86279842871996
ほうれんそう,20220506,90.7927973403324
ほうれんそう,20220507,90.86875785284398
ほうれんそう,20220509,91.00500089906397
ほうれんそう,20220510,91.00500089906397
ほうれんそう,20220512,91.14884070039729
ほうれんそう,20220513,91.42654481904684
ほうれんそう,20220514,91.5262472369911
ほうれんそう,20220516,91.66531627878275
ほうれんそう,20220517,91.6772042736203
ほうれんそう,20220519,91.54246880226371
ほうれんそう,20220520,91.55183085492537
ほうれんそう,20220521,91.49729221417164
ほうれんそう,20220523,91.60826204866629
ほうれんそう,20220524,91.52441334316175
ほうれんそう,20220526,91.54761508935435
ほうれんそう,20220527,91.64227802972955
ほうれんそう,20220528,91.64227802972955
ほうれんそう,20220530,91.77557928725214
ほうれんそう,20220531,91.77557928725214
ねぎ,20220502,1748.9700269125963
ねぎ,20220506,1747.612983750733
ねぎ,20220507,1747.612983750733
ねぎ,20220509,1750.211572414427
ねぎ,20220510,1749.5193698562064
ねぎ,20220512,1747.2572055695193
ねぎ,20220513,1745.7398518184757
ねぎ,20220514,1744.3992302356128
ねぎ,20220516,1741.98941758057
ねぎ,20220517,1736.9865572316496
ねぎ,20220519,1728.4859767475864
ねぎ,20220520,1721.7385433566712
ねぎ,20220521,1705.3086995000042
ねぎ,20220523,1697.2410847031726
ねぎ,20220524,1696.3239209242372
ねぎ,20220526,1696.3239209242372
ねぎ,20220527,1691.3635324816034
ねぎ,20220528,1690.6348057659914
ねぎ,20220530,1691.9561523288496
ねぎ,20220531,1689.7750157196413
きゅうり,20220502,1371.5485204689169
きゅうり,20220506,1371.5485204689169
きゅうり,20220507,1370.6733610646
きゅうり,20220509,1370.9143001591322
きゅうり,20220510,1373.3110959902697
きゅうり,20220512,1377.579079901651
きゅうり,20220513,1377.4763679590699
きゅうり,20220514,1377.8630756992723
きゅうり,20220516,1382.5320863479035
きゅうり,20220517,1393.438584561601
きゅうり,20220519,1392.8069250692886
きゅうり,20220520,1394.679287573573
きゅうり,20220521,1396.035196162985
きゅうり,20220523,1387.623472891536
きゅうり,20220524,1380.9841178930492
きゅうり,20220526,1376.7960351241557
きゅうり,20220527,1376.7960351241557
きゅうり,20220528,1376.7960351241557
きゅうり,20220530,1376.7960351241557
きゅうり,20220531,1376.7960351241557
トマト,20220502,1173.938842721641
トマト,20220506,1173.3518993507992
トマト,20220507,1171.7539433531645
トマト,20220509,1171.261550544346
トマト,20220510,1169.6648604082206
トマト,20220512,1166.8001323581177
トマト,20220513,1164.3366231395175
トマト,20220514,1163.268237358708
トマト,20220516,1162.9470543565872
トマト,20220517,1162.9470543565872
トマト,20220519,1164.402198486486
トマト,20220520,1165.0570621338852
トマト,20220521,1165.0570621338852
トマト,20220523,1163.5428475071733
トマト,20220524,1161.9804581315336
トマト,20220526,1163.5743014873688
トマト,20220527,1163.7354256045105
トマト,20220528,1165.4382146958078
トマト,20220530,1165.8365283915412
トマト,20220531,1165.8365283915412
ピーマン,20220502,77.32928967679567
ピーマン,20220506,77.17236219659648
ピーマン,20220507,76.79340786513498
ピーマン,20220509,76.49670208109893
ピーマン,20220510,76.15984372732899
ピーマン,20220512,75.87500553340303
ピーマン,20220513,75.66151603253559
ピーマン,20220514,75.2694595260518
ピーマン,20220516,74.82274422577613
ピーマン,20220517,74.59744230787688
ピーマン,20220519,74.13752824521404
ピーマン,20220520,74.05599759951039
ピーマン,20220521,73.95483696428367
ピーマン,20220523,73.69548577360767
ピーマン,20220524,73.66858727847894
ピーマン,20220526,73.40071295309588
ピーマン,20220527,73.40071295309588
ピーマン,20220528,73.37157571398866
ピーマン,20220530,73.25328955014625
ピーマン,20220531,73.25328955014625
じゃがいも,20220502,3427.969204467268
じゃがいも,20220506,3427.969204467268
じゃがいも,20220507,3429.5521278039946
じゃがいも,20220509,3429.5521278039946
じゃがいも,20220510,3433.324245014572
じゃがいも,20220512,3433.324245014572
じゃがいも,20220513,3433.324245014572
じゃがいも,20220514,3433.324245014572
じゃがいも,20220516,3433.539866088363
じゃがいも,20220517,3433.539866088363
じゃがいも,20220519,3433.539866088363
じゃがいも,20220520,3436.718680601768
じゃがいも,20220521,3436.718680601768
じゃがいも,20220523,3436.718680601768
じゃがいも,20220524,3436.718680601768
じゃがいも,20220526,3436.718680601768
じゃがいも,20220527,3436.718680601768
じゃがいも,20220528,3436.718680601768
じゃがいも,20220530,3434.152031429853
じゃがいも,20220531,3434.152031429853
なましいたけ,20220502,102.55388065315427
なましいたけ,20220506,102.47713289485584
なましいたけ,20220507,102.39148928735312
なましいたけ,20220509,102.33951135824537
なましいたけ,20220510,102.33951135824537
なましいたけ,20220512,102.30516392437966
なましいたけ,20220513,102.30516392437966
なましいたけ,20220514,102.30516392437966
なましいたけ,20220516,102.26262420120155
なましいたけ,20220517,102.23249091119922
なましいたけ,20220519,102.19110611770408
なましいたけ,20220520,102.18588629330107
なましいたけ,20220521,102.1726787712483
なましいたけ,20220523,102.06387292200489
なましいたけ,20220524,102.01663513607433
なましいたけ,20220526,101.90190258320118
なましいたけ,20220527,101.88240800799304
なましいたけ,20220528,101.85554736684885
なましいたけ,20220530,101.85554736684885
なましいたけ,20220531,101.85554736684885
セルリー,20220502,2833.969338828819
セルリー,20220506,2826.8346732611353
セルリー,20220507,2826.8346732611353
セルリー,20220509,2826.8346732611353
セルリー,20220510,2811.4534676170933
セルリー,20220512,2811.4534676170933
セルリー,20220513,2813.5805351123527
セルリー,20220514,2812.1002165067744
セルリー,20220516,2790.36761133926
セルリー,20220517,2773.9345655775837
セルリー,20220519,2769.6243302363087
セルリー,20220520,2743.5545036343633
セルリー,20220521,2730.552258940183
セルリー,20220523,2726.4365570824925
セルリー,20220524,2718.8008189778434
セルリー,20220526,2722.4498268311445
セルリー,20220527,2725.9328356590163
セルリー,20220528,2725.9328356590163
セルリー,20220530,2725.9328356590163
セルリー,20220531,2725.9328356590163
そらまめ,20220502,2874.881178809603
そらまめ,20220506,2870.79998062372
そらまめ,20220507,2849.4922316500483
そらまめ,20220509,2785.0326199933356
そらまめ,20220510,2753.674688033602
そらまめ,20220512,2723.2139801885332
そらまめ,20220513,2682.1301382987526
そらまめ,20220514,2634.251668918715
そらまめ,20220516,2346.6116723545642
そらまめ,20220517,2286.834893436836
そらまめ,20220519,2218.978594784915
そらまめ,20220520,2130.5674246736426
そらまめ,20220521,2103.5017105164393
そらまめ,20220523,2088.544478716002
そらまめ,20220524,2092.534003933867
そらまめ,20220526,2106.3704262210113
そらまめ,20220527,2107.731811240064
そらまめ,20220528,2107.88285621487
そらまめ,20220530,2147.3097123873413
そらまめ,20220531,2156.8475523121288
ミニトマト,20220502,117.78775777197086
ミニトマト,20220506,117.78775777197086
ミニトマト,20220507,117.70603038082056
ミニトマト,20220509,117.78635727890006
ミニトマト,20220510,117.76485206858317
ミニトマト,20220512,117.86842782781419
ミニトマト,20220513,117.07277423559844
ミニトマト,20220514,116.9447560977452
ミニトマト,20220516,116.31037208197972
ミニトマト,20220517,116.25630271367955
ミニトマト,20220519,115.27784236740425
ミニトマト,20220520,115.18586704619217
ミニトマト,20220521,115.18586704619217
ミニトマト,20220523,115.20173855165774
ミニトマト,20220524,115.31366187255962
ミニトマト,20220526,115.31255576942226
ミニトマト,20220527,115.35191339272838
ミニトマト,20220528,115.41677960782661
ミニトマト,20220530,115.64835149011387
ミニトマト,20220531,115.74000921452735
